order_item_id,order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,line_subtotal,item_discount_amount,line_total,unit_cost,line_cogs,line_gross_profit
OI5712,O503041,2024-05-01,C101176,P1017,Electronics,Audio,1,160.81,160.81,0.0,160.81,108.89,108.89,51.92
OI5713,O503042,2024-07-08,C101176,P1075,Sports,Hydration,1,24.05,24.05,0.0,24.05,12.82,12.82,11.23
OI5714,O503042,2024-07-08,C101176,P1047,Fashion,Outerwear,2,39.64,79.28,0.0,79.28,18.33,36.66,42.62
OI5715,O503043,2024-07-21,C101176,P1028,Home,Storage,1,79.11,79.11,3.96,75.15,46.79,46.79,28.36
OI5716,O503044,2025-02-08,C101176,P1038,Fashion,Footwear,1,86.2,86.2,10.34,75.86,52.04,52.04,23.82
OI5717,O503044,2025-02-08,C101176,P1003,Electronics,Wearables,1,31.85,31.85,3.82,28.03,23.12,23.12,4.91
OI5718,O503045,2024-02-27,C101177,P1043,Fashion,Activewear,1,138.63,138.63,11.09,127.54,54.23,54.23,73.31
OI5719,O503045,2024-02-27,C101177,P1084,Sports,Outdoor,1,40.47,40.47,4.05,36.42,19.16,19.16,17.26
OI5720,O503046,2024-03-13,C101177,P1045,Fashion,Outerwear,2,125.59,251.18,25.12,226.06,68.88,137.76,88.3
OI5721,O503047,2024-06-09,C101177,P1047,Fashion,Outerwear,2,39.96,79.92,0.0,79.92,18.33,36.66,43.26
OI5722,O503048,2024-07-29,C101177,P1029,Home,Decor,1,136.81,136.81,10.94,125.87,80.99,80.99,44.88
OI5723,O503048,2024-07-29,C101177,P1013,Electronics,Wearables,2,95.28,190.56,15.24,175.32,53.71,107.42,67.9
OI5724,O503049,2024-10-11,C101177,P1073,Sports,Hydration,1,51.91,51.91,5.19,46.72,25.06,25.06,21.66
OI5725,O503049,2024-10-11,C101177,P1056,Beauty,Tools,1,24.96,24.96,2.0,22.96,12.28,12.28,10.68
OI5726,O503049,2024-10-11,C101177,P1006,Electronics,Computer Accessories,1,22.71,22.71,1.82,20.89,14.37,14.37,6.52
OI5727,O503050,2024-08-22,C101178,P1043,Fashion,Activewear,1,137.2,137.2,6.86,130.34,54.23,54.23,76.11
OI5728,O503051,2025-02-24,C101178,P1027,Home,Storage,1,144.0,144.0,0.0,144.0,78.86,78.86,65.14
OI5729,O503051,2025-02-24,C101178,P1003,Electronics,Wearables,1,31.65,31.65,0.0,31.65,23.12,23.12,8.53
OI5730,O503051,2025-02-24,C101178,P1050,Fashion,Basics,1,42.95,42.95,0.0,42.95,22.11,22.11,20.84
OI5731,O503052,2025-05-12,C101178,P1084,Sports,Outdoor,2,40.0,80.0,0.0,80.0,19.16,38.32,41.68
OI5732,O503053,2024-04-18,C101179,P1034,Home,Bedding,1,95.21,95.21,7.62,87.59,51.23,51.23,36.36
OI5733,O503054,2024-01-19,C101180,P1044,Fashion,Footwear,1,60.15,60.15,0.0,60.15,36.21,36.21,23.94
OI5734,O503055,2024-06-02,C101180,P1021,Home,Decor,1,34.25,34.25,1.71,32.54,21.95,21.95,10.59
OI5735,O503055,2024-06-02,C101180,P1026,Home,Decor,1,143.4,143.4,0.0,143.4,76.77,76.77,66.63
OI5736,O503056,2024-09-26,C101180,P1011,Electronics,Computer Accessories,2,44.85,89.7,0.0,89.7,35.51,71.02,18.68
OI5737,O503056,2024-09-26,C101180,P1040,Fashion,Activewear,1,61.79,61.79,0.0,61.79,38.98,38.98,22.81
OI5738,O503057,2024-02-02,C101181,P1083,Sports,Outdoor,1,82.85,82.85,8.28,74.57,59.28,59.28,15.29
OI5739,O503058,2024-10-01,C101181,P1006,Electronics,Computer Accessories,2,22.51,45.02,0.0,45.02,14.37,28.74,16.28
OI5740,O503059,2024-11-22,C101181,P1040,Fashion,Activewear,1,59.64,59.64,5.96,53.68,38.98,38.98,14.7
OI5741,O503060,2025-01-10,C101181,P1035,Home,Kitchen,1,93.49,93.49,9.35,84.14,60.95,60.95,23.19
OI5742,O503061,2025-01-29,C101181,P1033,Home,Bedding,1,107.93,107.93,10.79,97.14,73.21,73.21,23.93
OI5743,O503062,2025-06-07,C101181,P1026,Home,Decor,3,143.23,429.69,0.0,429.69,76.77,230.31,199.38
OI5744,O503063,2024-12-03,C101183,P1020,Home,Bedding,1,26.43,26.43,2.11,24.32,14.15,14.15,10.17
OI5745,O503064,2025-04-26,C101183,P1010,Electronics,Audio,1,161.24,161.24,12.9,148.34,121.01,121.01,27.33
OI5746,O503064,2025-04-26,C101183,P1007,Electronics,Wearables,1,59.57,59.57,2.98,56.59,41.12,41.12,15.47
OI5747,O503064,2025-04-26,C101183,P1029,Home,Decor,2,137.71,275.42,13.77,261.65,80.99,161.98,99.67
OI5748,O503065,2024-03-28,C101184,P1012,Electronics,Mobile Accessories,1,85.45,85.45,8.54,76.91,61.31,61.31,15.6
OI5749,O503066,2024-05-07,C101184,P1040,Fashion,Activewear,2,62.3,124.6,12.46,112.14,38.98,77.96,34.18
OI5750,O503066,2024-05-07,C101184,P1028,Home,Storage,1,81.97,81.97,8.2,73.77,46.79,46.79,26.98
OI5751,O503066,2024-05-07,C101184,P1011,Electronics,Computer Accessories,1,44.43,44.43,4.44,39.99,35.51,35.51,4.48
OI5752,O503067,2024-10-08,C101184,P1050,Fashion,Basics,1,42.25,42.25,4.23,38.02,22.11,22.11,15.91
OI5753,O503068,2024-10-29,C101184,P1061,Beauty,Haircare,3,62.39,187.17,18.72,168.45,31.69,95.07,73.38
OI5754,O503069,2024-04-23,C101185,P1036,Home,Kitchen,1,41.94,41.94,4.19,37.75,27.15,27.15,10.6
OI5755,O503069,2024-04-23,C101185,P1045,Fashion,Outerwear,1,124.65,124.65,6.23,118.42,68.88,68.88,49.54
OI5756,O503069,2024-04-23,C101185,P1039,Fashion,Basics,1,75.51,75.51,7.55,67.96,41.14,41.14,26.82
OI5757,O503070,2024-04-24,C101185,P1025,Home,Bedding,1,169.46,169.46,0.0,169.46,120.37,120.37,49.09
OI5758,O503071,2024-05-24,C101185,P1068,Beauty,Skincare,1,58.26,58.26,5.83,52.43,25.09,25.09,27.34
OI5759,O503071,2024-05-24,C101185,P1015,Electronics,Audio,1,141.56,141.56,11.32,130.24,107.4,107.4,22.84
OI5760,O503071,2024-05-24,C101185,P1031,Home,Kitchen,1,73.62,73.62,7.36,66.26,44.82,44.82,21.44
OI5761,O503072,2025-04-13,C101185,P1063,Beauty,Haircare,1,63.95,63.95,3.2,60.75,31.44,31.44,29.31
OI5762,O503072,2025-04-13,C101185,P1078,Sports,Outdoor,2,137.87,275.74,22.06,253.68,75.39,150.78,102.9
OI5763,O503073,2024-07-03,C101186,P1006,Electronics,Computer Accessories,1,21.83,21.83,1.75,20.08,14.37,14.37,5.71
OI5764,O503074,2024-07-31,C101186,P1048,Fashion,Activewear,1,80.82,80.82,9.7,71.12,38.33,38.33,32.79
OI5765,O503074,2024-07-31,C101186,P1033,Home,Bedding,1,105.85,105.85,12.7,93.15,73.21,73.21,19.94
OI5766,O503075,2024-09-25,C101186,P1073,Sports,Hydration,3,54.57,163.71,0.0,163.71,25.06,75.18,88.53
OI5767,O503075,2024-09-25,C101186,P1051,Fashion,Activewear,2,31.53,63.06,0.0,63.06,13.97,27.94,35.12
OI5768,O503076,2024-11-20,C101186,P1038,Fashion,Footwear,1,83.58,83.58,10.03,73.55,52.04,52.04,21.51
OI5769,O503076,2024-11-20,C101186,P1070,Beauty,Haircare,2,41.75,83.5,10.02,73.48,17.71,35.42,38.06
OI5770,O503077,2024-11-28,C101186,P1028,Home,Storage,1,82.95,82.95,9.95,73.0,46.79,46.79,26.21
OI5771,O503077,2024-11-28,C101186,P1050,Fashion,Basics,1,41.0,41.0,4.92,36.08,22.11,22.11,13.97
OI5772,O503077,2024-11-28,C101186,P1009,Electronics,Wearables,3,141.55,424.65,50.96,373.69,75.62,226.86,146.83
OI5773,O503078,2025-04-28,C101186,P1071,Sports,Hydration,1,38.0,38.0,3.04,34.96,24.03,24.03,10.93
OI5774,O503079,2025-06-02,C101186,P1005,Electronics,Audio,1,142.14,142.14,0.0,142.14,92.22,92.22,49.92
OI5775,O503079,2025-06-02,C101186,P1075,Sports,Hydration,1,22.85,22.85,0.0,22.85,12.82,12.82,10.03
OI5776,O503079,2025-06-02,C101186,P1051,Fashion,Activewear,1,32.11,32.11,0.0,32.11,13.97,13.97,18.14
OI5777,O503080,2024-10-05,C101187,P1039,Fashion,Basics,1,77.57,77.57,0.0,77.57,41.14,41.14,36.43
OI5778,O503080,2024-10-05,C101187,P1006,Electronics,Computer Accessories,1,22.1,22.1,0.0,22.1,14.37,14.37,7.73
OI5779,O503081,2025-02-01,C101187,P1039,Fashion,Basics,1,77.67,77.67,7.77,69.9,41.14,41.14,28.76
OI5780,O503082,2025-02-11,C101187,P1008,Electronics,Audio,1,108.98,108.98,13.08,95.9,81.75,81.75,14.15
OI5781,O503083,2025-06-08,C101188,P1019,Home,Bedding,1,114.09,114.09,0.0,114.09,66.45,66.45,47.64
OI5782,O503083,2025-06-08,C101188,P1082,Sports,Outdoor,1,21.18,21.18,0.0,21.18,13.3,13.3,7.88
OI5783,O503083,2025-06-08,C101188,P1027,Home,Storage,1,138.74,138.74,0.0,138.74,78.86,78.86,59.88
OI5784,O503084,2025-01-19,C101189,P1011,Electronics,Computer Accessories,1,46.08,46.08,4.61,41.47,35.51,35.51,5.96
OI5785,O503084,2025-01-19,C101189,P1055,Beauty,Haircare,2,43.19,86.38,8.64,77.74,18.29,36.58,41.16
OI5786,O503085,2025-02-25,C101189,P1081,Sports,Hydration,2,92.42,184.84,18.48,166.36,43.31,86.62,79.74
OI5787,O503085,2025-02-25,C101189,P1031,Home,Kitchen,1,73.66,73.66,5.89,67.77,44.82,44.82,22.95
OI5788,O503085,2025-02-25,C101189,P1025,Home,Bedding,1,165.32,165.32,13.23,152.09,120.37,120.37,31.72
OI5789,O503086,2025-01-24,C101190,P1037,Fashion,Outerwear,1,142.2,142.2,17.06,125.14,69.53,69.53,55.61
OI5790,O503087,2025-04-17,C101190,P1068,Beauty,Skincare,1,59.78,59.78,2.99,56.79,25.09,25.09,31.7
OI5791,O503087,2025-04-17,C101190,P1014,Electronics,Computer Accessories,1,101.19,101.19,0.0,101.19,69.13,69.13,32.06
OI5792,O503087,2025-04-17,C101190,P1085,Sports,Recovery,1,20.71,20.71,0.0,20.71,10.36,10.36,10.35
OI5793,O503087,2025-04-17,C101190,P1036,Home,Kitchen,1,42.58,42.58,0.0,42.58,27.15,27.15,15.43
OI5794,O503088,2025-05-12,C101190,P1085,Sports,Recovery,1,21.04,21.04,2.52,18.52,10.36,10.36,8.16
OI5795,O503089,2024-02-05,C101191,P1046,Fashion,Outerwear,1,41.71,41.71,3.34,38.37,24.22,24.22,14.15
OI5796,O503089,2024-02-05,C101191,P1040,Fashion,Activewear,1,64.18,64.18,6.42,57.76,38.98,38.98,18.78
OI5797,O503089,2024-02-05,C101191,P1017,Electronics,Audio,2,155.37,310.74,15.54,295.2,108.89,217.78,77.42
OI5798,O503090,2024-07-17,C101191,P1035,Home,Kitchen,2,89.57,179.14,0.0,179.14,60.95,121.9,57.24
OI5799,O503091,2024-03-04,C101193,P1020,Home,Bedding,1,26.8,26.8,0.0,26.8,14.15,14.15,12.65
OI5800,O503091,2024-03-04,C101193,P1007,Electronics,Wearables,1,61.16,61.16,0.0,61.16,41.12,41.12,20.04
OI5801,O503091,2024-03-04,C101193,P1080,Sports,Recovery,1,28.79,28.79,2.88,25.91,18.03,18.03,7.88
OI5802,O503092,2024-12-15,C101193,P1083,Sports,Outdoor,1,83.95,83.95,0.0,83.95,59.28,59.28,24.67
OI5803,O503093,2025-05-18,C101193,P1086,Sports,Yoga,2,85.12,170.24,0.0,170.24,46.36,92.72,77.52
OI5804,O503093,2025-05-18,C101193,P1032,Home,Bedding,2,112.93,225.86,0.0,225.86,83.98,167.96,57.9
OI5805,O503094,2024-02-05,C101194,P1073,Sports,Hydration,1,55.24,55.24,0.0,55.24,25.06,25.06,30.18
OI5806,O503095,2024-08-13,C101194,P1044,Fashion,Footwear,1,61.07,61.07,4.89,56.18,36.21,36.21,19.97
OI5807,O503095,2024-08-13,C101194,P1028,Home,Storage,1,78.34,78.34,6.27,72.07,46.79,46.79,25.28
OI5808,O503095,2024-08-13,C101194,P1014,Electronics,Computer Accessories,1,97.0,97.0,9.7,87.3,69.13,69.13,18.17
OI5809,O503096,2025-03-17,C101194,P1020,Home,Bedding,1,26.6,26.6,2.13,24.47,14.15,14.15,10.32
OI5810,O503097,2025-05-18,C101194,P1024,Home,Bedding,1,43.7,43.7,2.18,41.52,21.82,21.82,19.7
OI5811,O503098,2024-01-06,C101195,P1077,Sports,Outdoor,1,14.93,14.93,0.0,14.93,10.85,10.85,4.08
OI5812,O503099,2024-02-13,C101195,P1041,Fashion,Footwear,1,17.78,17.78,1.42,16.36,9.44,9.44,6.92
OI5813,O503099,2024-02-13,C101195,P1026,Home,Decor,1,141.33,141.33,7.07,134.26,76.77,76.77,57.49
OI5814,O503100,2024-02-27,C101195,P1050,Fashion,Basics,2,41.29,82.58,0.0,82.58,22.11,44.22,38.36
OI5815,O503100,2024-02-27,C101195,P1031,Home,Kitchen,1,73.87,73.87,3.69,70.18,44.82,44.82,25.36
OI5816,O503101,2024-11-02,C101195,P1041,Fashion,Footwear,1,18.35,18.35,0.0,18.35,9.44,9.44,8.91
OI5817,O503102,2024-11-08,C101195,P1053,Fashion,Activewear,1,112.95,112.95,0.0,112.95,59.06,59.06,53.89
OI5818,O503102,2024-11-08,C101195,P1033,Home,Bedding,1,104.62,104.62,0.0,104.62,73.21,73.21,31.41
OI5819,O503103,2024-12-14,C101195,P1069,Beauty,Tools,1,84.57,84.57,10.15,74.42,33.05,33.05,41.37
OI5820,O503104,2024-01-12,C101196,P1049,Fashion,Footwear,2,39.24,78.48,9.42,69.06,22.36,44.72,24.34
OI5821,O503105,2024-05-20,C101196,P1076,Sports,Recovery,2,86.07,172.14,0.0,172.14,60.96,121.92,50.22
OI5822,O503106,2025-05-06,C101197,P1054,Fashion,Activewear,2,35.32,70.64,0.0,70.64,21.8,43.6,27.04
OI5823,O503107,2025-06-20,C101197,P1015,Electronics,Audio,1,139.1,139.1,13.91,125.19,107.4,107.4,17.79
OI5824,O503108,2024-01-13,C101198,P1062,Beauty,Haircare,1,18.11,18.11,2.17,15.94,10.77,10.77,5.17
OI5825,O503109,2024-03-01,C101198,P1027,Home,Storage,1,137.86,137.86,11.03,126.83,78.86,78.86,47.97
OI5826,O503110,2024-05-14,C101198,P1017,Electronics,Audio,1,154.34,154.34,12.35,141.99,108.89,108.89,33.1
OI5827,O503111,2024-05-16,C101198,P1029,Home,Decor,1,134.84,134.84,0.0,134.84,80.99,80.99,53.85
OI5828,O503111,2024-05-16,C101198,P1056,Beauty,Tools,1,24.69,24.69,0.0,24.69,12.28,12.28,12.41
OI5829,O503111,2024-05-16,C101198,P1060,Beauty,Skincare,1,34.93,34.93,0.0,34.93,15.31,15.31,19.62
OI5830,O503111,2024-05-16,C101198,P1001,Electronics,Mobile Accessories,2,32.36,64.72,0.0,64.72,19.28,38.56,26.16
OI5831,O503112,2024-10-22,C101198,P1022,Home,Kitchen,1,163.46,163.46,8.17,155.29,111.74,111.74,43.55
OI5832,O503112,2024-10-22,C101198,P1048,Fashion,Activewear,1,78.42,78.42,6.27,72.15,38.33,38.33,33.82
OI5833,O503112,2024-10-22,C101198,P1051,Fashion,Activewear,1,32.34,32.34,2.59,29.75,13.97,13.97,15.78
OI5834,O503113,2025-02-02,C101198,P1041,Fashion,Footwear,1,18.5,18.5,0.0,18.5,9.44,9.44,9.06
OI5835,O503114,2025-04-11,C101198,P1031,Home,Kitchen,1,78.68,78.68,0.0,78.68,44.82,44.82,33.86
OI5836,O503115,2025-06-01,C101198,P1019,Home,Bedding,2,119.35,238.7,23.87,214.83,66.45,132.9,81.93
OI5837,O503116,2024-12-10,C101199,P1006,Electronics,Computer Accessories,1,22.35,22.35,0.0,22.35,14.37,14.37,7.98
OI5838,O503117,2025-02-24,C101199,P1060,Beauty,Skincare,1,32.65,32.65,0.0,32.65,15.31,15.31,17.34
OI5839,O503117,2025-02-24,C101199,P1066,Beauty,Skincare,1,58.36,58.36,0.0,58.36,23.03,23.03,35.33
OI5840,O503118,2025-06-20,C101199,P1021,Home,Decor,1,33.71,33.71,3.37,30.34,21.95,21.95,8.39
OI5841,O503118,2025-06-20,C101199,P1086,Sports,Yoga,2,82.67,165.34,16.53,148.81,46.36,92.72,56.09
OI5842,O503119,2025-04-06,C101200,P1065,Beauty,Tools,1,36.59,36.59,0.0,36.59,21.18,21.18,15.41
OI5843,O503120,2024-04-11,C101201,P1034,Home,Bedding,1,99.1,99.1,0.0,99.1,51.23,51.23,47.87
OI5844,O503121,2024-07-11,C101201,P1011,Electronics,Computer Accessories,1,43.49,43.49,3.48,40.01,35.51,35.51,4.5
OI5845,O503121,2024-07-11,C101201,P1016,Electronics,Mobile Accessories,1,153.13,153.13,12.25,140.88,103.82,103.82,37.06
OI5846,O503121,2024-07-11,C101201,P1002,Electronics,Audio,1,73.9,73.9,7.39,66.51,57.07,57.07,9.44
OI5847,O503121,2024-07-11,C101201,P1013,Electronics,Wearables,1,96.8,96.8,7.74,89.06,53.71,53.71,35.35
OI5848,O503122,2024-02-19,C101202,P1053,Fashion,Activewear,1,112.75,112.75,0.0,112.75,59.06,59.06,53.69
OI5849,O503123,2025-05-14,C101202,P1053,Fashion,Activewear,1,109.65,109.65,10.97,98.68,59.06,59.06,39.62
OI5850,O503123,2025-05-14,C101202,P1009,Electronics,Wearables,1,136.3,136.3,13.63,122.67,75.62,75.62,47.05
OI5851,O503123,2025-05-14,C101202,P1007,Electronics,Wearables,1,61.78,61.78,6.18,55.6,41.12,41.12,14.48
OI5852,O503123,2025-05-14,C101202,P1049,Fashion,Footwear,1,41.61,41.61,4.16,37.45,22.36,22.36,15.09
OI5853,O503124,2024-05-06,C101204,P1049,Fashion,Footwear,1,40.4,40.4,3.23,37.17,22.36,22.36,14.81
OI5854,O503125,2024-05-25,C101204,P1034,Home,Bedding,1,98.71,98.71,4.94,93.77,51.23,51.23,42.54
OI5855,O503125,2024-05-25,C101204,P1074,Sports,Recovery,1,21.41,21.41,0.0,21.41,15.27,15.27,6.14
OI5856,O503126,2024-07-02,C101204,P1030,Home,Decor,1,19.73,19.73,1.58,18.15,12.23,12.23,5.92
OI5857,O503127,2024-07-11,C101204,P1079,Sports,Recovery,1,149.34,149.34,14.93,134.41,73.38,73.38,61.03
OI5858,O503128,2024-09-14,C101204,P1079,Sports,Recovery,1,138.56,138.56,0.0,138.56,73.38,73.38,65.18
OI5859,O503129,2024-10-10,C101204,P1046,Fashion,Outerwear,2,42.84,85.68,0.0,85.68,24.22,48.44,37.24
OI5860,O503130,2024-03-07,C101205,P1082,Sports,Outdoor,1,21.09,21.09,1.69,19.4,13.3,13.3,6.1
OI5861,O503130,2024-03-07,C101205,P1025,Home,Bedding,3,160.78,482.34,38.59,443.75,120.37,361.11,82.64
OI5862,O503131,2024-03-20,C101205,P1023,Home,Decor,1,136.27,136.27,13.63,122.64,84.41,84.41,38.23
OI5863,O503132,2024-04-25,C101205,P1006,Electronics,Computer Accessories,2,22.81,45.62,0.0,45.62,14.37,28.74,16.88
OI5864,O503132,2024-04-25,C101205,P1045,Fashion,Outerwear,1,121.44,121.44,0.0,121.44,68.88,68.88,52.56
OI5865,O503133,2024-12-31,C101205,P1007,Electronics,Wearables,3,63.68,191.04,15.28,175.76,41.12,123.36,52.4
OI5866,O503133,2024-12-31,C101205,P1040,Fashion,Activewear,1,60.79,60.79,4.86,55.93,38.98,38.98,16.95
OI5867,O503134,2024-11-12,C101207,P1045,Fashion,Outerwear,1,125.11,125.11,10.01,115.1,68.88,68.88,46.22
OI5868,O503135,2025-05-24,C101207,P1033,Home,Bedding,2,105.82,211.64,21.16,190.48,73.21,146.42,44.06
OI5869,O503135,2025-05-24,C101207,P1021,Home,Decor,1,33.55,33.55,2.68,30.87,21.95,21.95,8.92
OI5870,O503136,2025-01-22,C101208,P1058,Beauty,Tools,1,17.65,17.65,0.0,17.65,6.75,6.75,10.9
OI5871,O503136,2025-01-22,C101208,P1052,Fashion,Outerwear,1,107.26,107.26,0.0,107.26,45.5,45.5,61.76
OI5872,O503137,2024-05-15,C101209,P1065,Beauty,Tools,1,34.25,34.25,0.0,34.25,21.18,21.18,13.07
OI5873,O503137,2024-05-15,C101209,P1020,Home,Bedding,2,26.49,52.98,0.0,52.98,14.15,28.3,24.68
OI5874,O503137,2024-05-15,C101209,P1054,Fashion,Activewear,1,33.08,33.08,0.0,33.08,21.8,21.8,11.28
OI5875,O503138,2024-06-04,C101209,P1053,Fashion,Activewear,1,110.57,110.57,0.0,110.57,59.06,59.06,51.51
OI5876,O503138,2024-06-04,C101209,P1006,Electronics,Computer Accessories,1,21.61,21.61,0.0,21.61,14.37,14.37,7.24
OI5877,O503139,2025-05-09,C101209,P1077,Sports,Outdoor,1,15.84,15.84,0.0,15.84,10.85,10.85,4.99
OI5878,O503139,2025-05-09,C101209,P1002,Electronics,Audio,1,77.21,77.21,3.86,73.35,57.07,57.07,16.28
OI5879,O503139,2025-05-09,C101209,P1039,Fashion,Basics,3,73.75,221.25,0.0,221.25,41.14,123.42,97.83
OI5880,O503140,2025-06-30,C101209,P1006,Electronics,Computer Accessories,2,21.34,42.68,0.0,42.68,14.37,28.74,13.94
OI5881,O503141,2024-10-27,C101210,P1071,Sports,Hydration,1,38.23,38.23,0.0,38.23,24.03,24.03,14.2
OI5882,O503141,2024-10-27,C101210,P1008,Electronics,Audio,1,108.86,108.86,0.0,108.86,81.75,81.75,27.11
OI5883,O503142,2024-10-28,C101210,P1050,Fashion,Basics,3,43.36,130.08,13.01,117.07,22.11,66.33,50.74
OI5884,O503143,2024-11-13,C101210,P1041,Fashion,Footwear,1,18.14,18.14,0.0,18.14,9.44,9.44,8.7
OI5885,O503144,2025-04-07,C101210,P1002,Electronics,Audio,3,73.88,221.64,17.73,203.91,57.07,171.21,32.7
OI5886,O503144,2025-04-07,C101210,P1031,Home,Kitchen,1,78.42,78.42,3.92,74.5,44.82,44.82,29.68
OI5887,O503144,2025-04-07,C101210,P1022,Home,Kitchen,1,168.82,168.82,13.51,155.31,111.74,111.74,43.57
OI5888,O503145,2025-04-13,C101210,P1065,Beauty,Tools,1,35.14,35.14,4.22,30.92,21.18,21.18,9.74
OI5889,O503146,2024-01-03,C101211,P1054,Fashion,Activewear,1,34.87,34.87,4.18,30.69,21.8,21.8,8.89
OI5890,O503146,2024-01-03,C101211,P1034,Home,Bedding,1,96.73,96.73,11.61,85.12,51.23,51.23,33.89
OI5891,O503147,2024-05-09,C101211,P1084,Sports,Outdoor,2,39.55,79.1,7.91,71.19,19.16,38.32,32.87
OI5892,O503148,2024-06-16,C101212,P1002,Electronics,Audio,1,77.9,77.9,0.0,77.9,57.07,57.07,20.83
OI5893,O503148,2024-06-16,C101212,P1031,Home,Kitchen,1,79.14,79.14,0.0,79.14,44.82,44.82,34.32
OI5894,O503148,2024-06-16,C101212,P1041,Fashion,Footwear,1,18.75,18.75,0.0,18.75,9.44,9.44,9.31
OI5895,O503149,2024-10-14,C101212,P1043,Fashion,Activewear,2,138.99,277.98,13.9,264.08,54.23,108.46,155.62
OI5896,O503150,2024-11-06,C101212,P1044,Fashion,Footwear,2,60.37,120.74,0.0,120.74,36.21,72.42,48.32
OI5897,O503151,2024-11-26,C101212,P1035,Home,Kitchen,1,92.74,92.74,11.13,81.61,60.95,60.95,20.66
OI5898,O503151,2024-11-26,C101212,P1082,Sports,Outdoor,1,20.92,20.92,2.51,18.41,13.3,13.3,5.11
OI5899,O503152,2025-04-14,C101212,P1080,Sports,Recovery,3,27.04,81.12,6.49,74.63,18.03,54.09,20.54
OI5900,O503153,2025-05-11,C101212,P1024,Home,Bedding,1,44.98,44.98,0.0,44.98,21.82,21.82,23.16
OI5901,O503153,2025-05-11,C101212,P1030,Home,Decor,1,19.71,19.71,0.0,19.71,12.23,12.23,7.48
OI5902,O503154,2025-01-28,C101213,P1084,Sports,Outdoor,1,39.54,39.54,1.98,37.56,19.16,19.16,18.4
OI5903,O503155,2025-02-22,C101213,P1050,Fashion,Basics,1,41.9,41.9,0.0,41.9,22.11,22.11,19.79
OI5904,O503156,2025-05-31,C101213,P1037,Fashion,Outerwear,1,141.41,141.41,14.14,127.27,69.53,69.53,57.74
OI5905,O503156,2025-05-31,C101213,P1060,Beauty,Skincare,1,34.94,34.94,3.49,31.45,15.31,15.31,16.14
OI5906,O503157,2025-06-19,C101213,P1072,Sports,Outdoor,1,153.22,153.22,7.66,145.56,98.34,98.34,47.22
OI5907,O503158,2024-01-08,C101214,P1034,Home,Bedding,2,100.07,200.14,16.01,184.13,51.23,102.46,81.67
OI5908,O503158,2024-01-08,C101214,P1013,Electronics,Wearables,2,101.18,202.36,16.19,186.17,53.71,107.42,78.75
OI5909,O503158,2024-01-08,C101214,P1055,Beauty,Haircare,2,43.61,87.22,6.98,80.24,18.29,36.58,43.66
OI5910,O503158,2024-01-08,C101214,P1062,Beauty,Haircare,1,18.46,18.46,1.85,16.61,10.77,10.77,5.84
OI5911,O503159,2024-03-06,C101214,P1002,Electronics,Audio,1,77.71,77.71,9.33,68.38,57.07,57.07,11.31
OI5912,O503159,2024-03-06,C101214,P1052,Fashion,Outerwear,1,113.59,113.59,13.63,99.96,45.5,45.5,54.46
OI5913,O503159,2024-03-06,C101214,P1069,Beauty,Tools,1,81.45,81.45,9.77,71.68,33.05,33.05,38.63
OI5914,O503159,2024-03-06,C101214,P1087,Sports,Hydration,1,116.89,116.89,14.03,102.86,74.53,74.53,28.33
OI5915,O503160,2024-10-17,C101214,P1012,Electronics,Mobile Accessories,3,85.5,256.5,30.78,225.72,61.31,183.93,41.79
OI5916,O503160,2024-10-17,C101214,P1006,Electronics,Computer Accessories,1,22.59,22.59,2.71,19.88,14.37,14.37,5.51
OI5917,O503160,2024-10-17,C101214,P1033,Home,Bedding,1,107.01,107.01,12.84,94.17,73.21,73.21,20.96
OI5918,O503160,2024-10-17,C101214,P1053,Fashion,Activewear,1,113.27,113.27,13.59,99.68,59.06,59.06,40.62
OI5919,O503161,2024-10-28,C101214,P1027,Home,Storage,1,138.23,138.23,11.06,127.17,78.86,78.86,48.31
OI5920,O503161,2024-10-28,C101214,P1012,Electronics,Mobile Accessories,1,88.02,88.02,4.4,83.62,61.31,61.31,22.31
OI5921,O503161,2024-10-28,C101214,P1071,Sports,Hydration,1,38.7,38.7,1.94,36.76,24.03,24.03,12.73
OI5922,O503161,2024-10-28,C101214,P1051,Fashion,Activewear,1,31.55,31.55,2.52,29.03,13.97,13.97,15.06
OI5923,O503162,2025-04-07,C101214,P1080,Sports,Recovery,1,27.95,27.95,0.0,27.95,18.03,18.03,9.92
OI5924,O503163,2025-06-03,C101214,P1054,Fashion,Activewear,2,33.27,66.54,0.0,66.54,21.8,43.6,22.94
OI5925,O503164,2025-06-15,C101215,P1018,Electronics,Computer Accessories,1,198.71,198.71,0.0,198.71,113.76,113.76,84.95
OI5926,O503164,2025-06-15,C101215,P1078,Sports,Outdoor,1,141.44,141.44,0.0,141.44,75.39,75.39,66.05
OI5927,O503164,2025-06-15,C101215,P1041,Fashion,Footwear,1,17.81,17.81,0.89,16.92,9.44,9.44,7.48
OI5928,O503165,2024-01-21,C101216,P1010,Electronics,Audio,1,172.69,172.69,0.0,172.69,121.01,121.01,51.68
OI5929,O503166,2024-09-09,C101216,P1061,Beauty,Haircare,1,62.88,62.88,0.0,62.88,31.69,31.69,31.19
