customer_id,signup_date,acquisition_channel,preferred_device,loyalty_tier,country,state_code,state,city,region
C101937,2024-01-09,Organic Search,Mobile,Silver,United States,WA,Washington,Tacoma,West
C101938,2024-08-28,Email,Mobile,Standard,United States,CA,California,San Diego,West
C101939,2024-02-10,Email,Desktop,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C101940,2024-11-06,Direct,Mobile,Standard,United States,NY,New York,New York,Northeast
C101941,2025-01-28,Direct,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C101942,2023-07-10,Direct,Desktop,Silver,United States,GA,Georgia,Savannah,South
C101943,2023-10-04,Organic Search,Desktop,Silver,United States,CO,Colorado,Denver,West
C101944,2023-03-12,Direct,Mobile,Standard,United States,CA,California,San Francisco,West
C101945,2023-03-27,Email,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C101946,2024-03-09,Meta Ads,Mobile,Silver,United States,CO,Colorado,Denver,West
C101947,2023-01-04,Influencer,Mobile,Silver,United States,NY,New York,Buffalo,Northeast
C101948,2023-12-03,Paid Search,Desktop,Standard,United States,CO,Colorado,Boulder,West
C101949,2024-02-05,Organic Search,Desktop,Silver,United States,NY,New York,Rochester,Northeast
C101950,2024-09-06,Paid Search,Desktop,Standard,United States,CA,California,Sacramento,West
C101951,2023-01-12,Organic Search,Desktop,Standard,United States,AZ,Arizona,Phoenix,West
C101952,2025-05-20,Meta Ads,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C101953,2024-01-12,Meta Ads,Mobile,Standard,United States,CA,California,San Francisco,West
C101954,2024-02-21,Paid Search,Mobile,Standard,United States,TX,Texas,San Antonio,South
C101955,2023-07-14,Organic Search,Mobile,Silver,United States,FL,Florida,Tampa,South
C101956,2023-03-01,Referral,Mobile,Standard,United States,WA,Washington,Bellevue,West
C101957,2024-07-12,Organic Search,Desktop,Standard,United States,WA,Washington,Tacoma,West
C101958,2024-10-05,Meta Ads,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C101959,2023-11-12,Paid Search,Tablet,Silver,United States,FL,Florida,Tampa,South
C101960,2024-07-10,Referral,Mobile,Standard,United States,CA,California,San Francisco,West
C101961,2024-10-07,Organic Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C101962,2023-11-06,Paid Search,Mobile,Silver,United States,CA,California,San Jose,West
C101963,2024-07-13,Email,Mobile,Standard,United States,TX,Texas,Austin,South
C101964,2025-01-25,Direct,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C101965,2024-09-18,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C101966,2024-04-17,Meta Ads,Mobile,Standard,United States,CA,California,San Francisco,West
C101967,2024-12-15,Meta Ads,Desktop,Standard,United States,OR,Oregon,Salem,West
C101968,2025-01-28,Email,Tablet,Standard,United States,GA,Georgia,Atlanta,South
C101969,2023-05-28,Organic Search,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C101970,2024-11-21,Affiliate,Desktop,Standard,United States,CA,California,San Diego,West
C101971,2024-11-23,Referral,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C101972,2023-11-29,Direct,Mobile,Standard,United States,WA,Washington,Bellevue,West
C101973,2023-12-04,Email,Desktop,Silver,United States,MI,Michigan,Grand Rapids,Midwest
C101974,2025-05-03,Email,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C101975,2024-06-22,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C101976,2023-12-12,Email,Tablet,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C101977,2023-08-22,Direct,Tablet,Standard,United States,AZ,Arizona,Tempe,West
C101978,2024-04-16,Meta Ads,Mobile,Standard,United States,CA,California,Sacramento,West
C101979,2023-03-31,Organic Search,Desktop,Silver,United States,NY,New York,New York,Northeast
C101980,2024-12-23,Affiliate,Mobile,Standard,United States,FL,Florida,Tampa,South
C101981,2023-11-10,Organic Search,Desktop,Silver,United States,CA,California,San Diego,West
C101982,2025-05-04,Organic Search,Mobile,Standard,United States,TX,Texas,San Antonio,South
C101983,2023-04-09,Meta Ads,Mobile,Standard,United States,CA,California,Los Angeles,West
C101984,2024-12-05,Paid Search,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C101985,2025-04-01,Paid Search,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C101986,2024-02-25,Organic Search,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C101987,2024-09-23,Meta Ads,Mobile,Standard,United States,CA,California,Sacramento,West
C101988,2023-06-11,Paid Search,Mobile,Standard,United States,TX,Texas,San Antonio,South
C101989,2025-05-30,Paid Search,Desktop,Standard,United States,GA,Georgia,Savannah,South
C101990,2024-02-22,Influencer,Mobile,Silver,United States,NJ,New Jersey,Jersey City,Northeast
C101991,2023-02-17,Email,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C101992,2025-01-27,Paid Search,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C101993,2024-11-12,Meta Ads,Tablet,Standard,United States,TX,Texas,San Antonio,South
C101994,2023-06-03,Meta Ads,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C101995,2024-06-04,Affiliate,Mobile,Standard,United States,TX,Texas,Houston,South
C101996,2023-08-11,Direct,Desktop,Standard,United States,CO,Colorado,Denver,West
C101997,2025-03-21,Meta Ads,Tablet,Standard,United States,OH,Ohio,Cleveland,Midwest
C101998,2025-04-13,Direct,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C101999,2023-06-15,Paid Search,Mobile,Silver,United States,WA,Washington,Seattle,West
C102000,2025-05-29,Direct,Desktop,Standard,United States,TX,Texas,Austin,South
C102001,2023-06-25,Email,Mobile,Silver,United States,TX,Texas,Dallas,South
C102002,2025-04-02,Direct,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C102003,2025-04-07,Meta Ads,Desktop,Standard,United States,CO,Colorado,Boulder,West
C102004,2023-08-15,Direct,Mobile,Silver,United States,NC,North Carolina,Raleigh,South
C102005,2024-09-13,Paid Search,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C102006,2023-03-31,Paid Search,Mobile,Silver,United States,FL,Florida,Orlando,South
C102007,2023-12-25,Influencer,Mobile,Standard,United States,CO,Colorado,Denver,West
C102008,2024-02-26,Influencer,Mobile,Silver,United States,CA,California,San Francisco,West
C102009,2024-02-11,Organic Search,Desktop,Silver,United States,FL,Florida,Jacksonville,South
C102010,2023-08-22,Referral,Desktop,Standard,United States,CA,California,San Francisco,West
C102011,2023-07-06,Paid Search,Mobile,Standard,United States,OH,Ohio,Cleveland,Midwest
C102012,2024-09-13,Email,Mobile,Standard,United States,OH,Ohio,Cleveland,Midwest
C102013,2023-06-28,Paid Search,Desktop,Standard,United States,TX,Texas,Austin,South
C102014,2024-12-28,Organic Search,Mobile,Standard,United States,CA,California,San Diego,West
C102015,2023-03-18,Affiliate,Desktop,Standard,United States,CA,California,San Jose,West
C102016,2023-12-02,Organic Search,Tablet,Standard,United States,AZ,Arizona,Tempe,West
C102017,2024-07-28,Organic Search,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C102018,2023-01-11,Organic Search,Mobile,Silver,United States,NY,New York,New York,Northeast
C102019,2024-01-18,Paid Search,Mobile,Standard,United States,TX,Texas,Houston,South
C102020,2024-09-16,Paid Search,Mobile,Standard,United States,CA,California,Sacramento,West
C102021,2023-08-22,Direct,Mobile,Standard,United States,CA,California,San Diego,West
C102022,2023-12-21,Referral,Mobile,Silver,United States,FL,Florida,Miami,South
C102023,2023-09-01,Email,Desktop,Silver,United States,AZ,Arizona,Tempe,West
C102024,2023-06-13,Paid Search,Mobile,Silver,United States,NJ,New Jersey,Jersey City,Northeast
C102025,2023-10-01,Paid Search,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C102026,2025-03-10,Email,Mobile,Standard,United States,CO,Colorado,Denver,West
C102027,2024-12-06,Referral,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C102028,2024-08-11,Paid Search,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102029,2024-01-18,Organic Search,Mobile,Silver,United States,CO,Colorado,Denver,West
C102030,2024-06-18,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C102031,2023-12-16,Meta Ads,Mobile,Silver,United States,NY,New York,New York,Northeast
C102032,2023-09-05,Influencer,Mobile,Standard,United States,CO,Colorado,Denver,West
C102033,2025-01-06,Direct,Desktop,Standard,United States,CA,California,Sacramento,West
C102034,2025-02-28,Meta Ads,Desktop,Standard,United States,NJ,New Jersey,Newark,Northeast
C102035,2024-06-18,Organic Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102036,2023-10-27,Organic Search,Desktop,Standard,United States,CA,California,Sacramento,West
C102037,2023-07-04,Organic Search,Desktop,Silver,United States,NJ,New Jersey,Newark,Northeast
C102038,2024-07-23,Direct,Mobile,Standard,United States,TX,Texas,San Antonio,South
C102039,2024-09-19,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C102040,2023-07-13,Affiliate,Mobile,Silver,United States,MA,Massachusetts,Boston,Northeast
C102041,2023-08-07,Paid Search,Mobile,Standard,United States,CA,California,San Jose,West
C102042,2023-08-13,Paid Search,Mobile,Standard,United States,OR,Oregon,Portland,West
C102043,2024-12-01,Organic Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102044,2023-11-15,Paid Search,Tablet,Standard,United States,IL,Illinois,Springfield,Midwest
C102045,2023-09-11,Meta Ads,Mobile,Standard,United States,NY,New York,New York,Northeast
C102046,2025-02-22,Meta Ads,Desktop,Standard,United States,NC,North Carolina,Charlotte,South
C102047,2024-08-03,Affiliate,Desktop,Standard,United States,TX,Texas,Austin,South
C102048,2024-03-05,Paid Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C102049,2023-11-15,Affiliate,Mobile,Standard,United States,TX,Texas,Dallas,South
C102050,2024-03-02,Organic Search,Desktop,Silver,United States,OH,Ohio,Cleveland,Midwest
C102051,2024-02-01,Email,Desktop,Standard,United States,FL,Florida,Tampa,South
C102052,2024-01-27,Affiliate,Mobile,Silver,United States,CA,California,Sacramento,West
C102053,2025-03-19,Organic Search,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C102054,2023-09-01,Paid Search,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C102055,2024-11-20,Paid Search,Tablet,Standard,United States,NC,North Carolina,Charlotte,South
C102056,2023-08-02,Meta Ads,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C102057,2023-02-09,Referral,Mobile,Standard,United States,WA,Washington,Bellevue,West
C102058,2024-11-14,Meta Ads,Mobile,Standard,United States,CA,California,Los Angeles,West
C102059,2023-09-30,Referral,Desktop,Standard,United States,CA,California,San Diego,West
C102060,2024-12-24,Organic Search,Desktop,Standard,United States,FL,Florida,Orlando,South
C102061,2024-02-10,Organic Search,Desktop,Standard,United States,CA,California,Sacramento,West
C102062,2024-09-28,Affiliate,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C102063,2024-11-18,Meta Ads,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C102064,2023-08-06,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C102065,2023-06-24,Direct,Desktop,Standard,United States,FL,Florida,Miami,South
C102066,2023-03-26,Direct,Desktop,Standard,United States,OR,Oregon,Portland,West
C102067,2023-05-26,Affiliate,Mobile,Silver,United States,CO,Colorado,Boulder,West
C102068,2024-06-20,Organic Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102069,2024-02-05,Paid Search,Mobile,Silver,United States,NC,North Carolina,Raleigh,South
C102070,2024-04-29,Email,Mobile,Standard,United States,CA,California,Los Angeles,West
C102071,2023-08-14,Direct,Mobile,Standard,United States,FL,Florida,Miami,South
C102072,2024-09-06,Direct,Desktop,Standard,United States,WA,Washington,Bellevue,West
C102073,2025-04-26,Meta Ads,Tablet,Standard,United States,CA,California,Sacramento,West
C102074,2024-02-11,Email,Mobile,Standard,United States,WA,Washington,Tacoma,West
C102075,2024-12-08,Organic Search,Mobile,Standard,United States,WA,Washington,Seattle,West
C102076,2024-03-20,Organic Search,Mobile,Silver,United States,TX,Texas,Dallas,South
C102077,2024-10-18,Meta Ads,Tablet,Standard,United States,TX,Texas,Houston,South
C102078,2023-09-16,Affiliate,Desktop,Silver,United States,CA,California,San Jose,West
C102079,2023-01-22,Paid Search,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102080,2024-03-13,Direct,Desktop,Silver,United States,CO,Colorado,Denver,West
C102081,2023-06-19,Direct,Desktop,Silver,United States,NY,New York,Buffalo,Northeast
C102082,2024-04-02,Meta Ads,Mobile,Silver,United States,WA,Washington,Bellevue,West
C102083,2024-07-10,Email,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102084,2024-06-09,Organic Search,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C102085,2024-08-28,Organic Search,Tablet,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102086,2023-10-26,Referral,Mobile,Standard,United States,NY,New York,New York,Northeast
C102087,2024-03-03,Organic Search,Desktop,Standard,United States,FL,Florida,Jacksonville,South
C102088,2024-08-08,Organic Search,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C102089,2023-09-14,Organic Search,Mobile,Silver,United States,NY,New York,Buffalo,Northeast
C102090,2023-01-09,Direct,Desktop,Silver,United States,TX,Texas,Austin,South
C102091,2025-04-01,Influencer,Desktop,Standard,United States,CA,California,Los Angeles,West
C102092,2025-03-03,Organic Search,Mobile,Standard,United States,FL,Florida,Orlando,South
C102093,2024-03-09,Influencer,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C102094,2023-10-13,Organic Search,Desktop,Standard,United States,CA,California,Sacramento,West
C102095,2024-11-25,Organic Search,Desktop,Standard,United States,CA,California,Los Angeles,West
C102096,2025-04-02,Direct,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102097,2024-11-27,Organic Search,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C102098,2023-06-20,Organic Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C102099,2024-05-24,Direct,Desktop,Standard,United States,OR,Oregon,Portland,West
C102100,2023-03-10,Email,Mobile,Silver,United States,MA,Massachusetts,Boston,Northeast
C102101,2023-07-04,Affiliate,Mobile,Standard,United States,TX,Texas,Austin,South
C102102,2025-01-06,Paid Search,Desktop,Standard,United States,AZ,Arizona,Phoenix,West
C102103,2024-12-13,Paid Search,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102104,2023-04-10,Paid Search,Tablet,Standard,United States,TX,Texas,Houston,South
C102105,2024-06-05,Meta Ads,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102106,2025-05-13,Direct,Mobile,Standard,United States,CA,California,San Francisco,West
C102107,2024-11-23,Organic Search,Desktop,Standard,United States,NC,North Carolina,Raleigh,South
C102108,2024-07-09,Meta Ads,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C102109,2024-04-04,Paid Search,Desktop,Standard,United States,TX,Texas,Houston,South
C102110,2023-07-15,Meta Ads,Mobile,Silver,United States,NY,New York,Buffalo,Northeast
C102111,2023-04-29,Meta Ads,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102112,2024-04-01,Email,Mobile,Standard,United States,FL,Florida,Orlando,South
C102113,2023-10-29,Email,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C102114,2024-06-05,Affiliate,Desktop,Standard,United States,AZ,Arizona,Phoenix,West
C102115,2023-07-28,Organic Search,Tablet,Silver,United States,CA,California,San Francisco,West
C102116,2023-03-13,Referral,Mobile,Standard,United States,TX,Texas,Houston,South
C102117,2025-03-18,Organic Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C102118,2024-08-26,Paid Search,Desktop,Standard,United States,OH,Ohio,Cleveland,Midwest
C102119,2023-05-20,Paid Search,Mobile,Silver,United States,MI,Michigan,Detroit,Midwest
C102120,2023-07-20,Influencer,Mobile,Standard,United States,NY,New York,New York,Northeast
C102121,2025-03-09,Affiliate,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C102122,2023-05-15,Email,Tablet,Silver,United States,TX,Texas,Dallas,South
C102123,2024-08-25,Influencer,Desktop,Standard,United States,CA,California,San Diego,West
C102124,2023-10-20,Referral,Mobile,Silver,United States,WA,Washington,Tacoma,West
C102125,2024-02-11,Organic Search,Desktop,Silver,United States,FL,Florida,Jacksonville,South
C102126,2023-12-21,Referral,Mobile,Silver,United States,OH,Ohio,Columbus,Midwest
C102127,2024-03-08,Organic Search,Desktop,Standard,United States,CO,Colorado,Denver,West
C102128,2023-12-12,Meta Ads,Mobile,Standard,United States,CO,Colorado,Boulder,West
C102129,2023-08-17,Organic Search,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102130,2024-12-04,Organic Search,Mobile,Standard,United States,CO,Colorado,Boulder,West
C102131,2023-10-07,Email,Mobile,Silver,United States,AZ,Arizona,Phoenix,West
C102132,2024-07-29,Email,Desktop,Standard,United States,AZ,Arizona,Tempe,West
C102133,2023-09-07,Referral,Mobile,Silver,United States,OR,Oregon,Salem,West
