order_id,order_date,ship_date,delivery_date,customer_id,region,state,city,sales_channel,payment_method,shipping_type,coupon_code,order_status,is_first_order,customer_order_number,order_gross_sales,item_discount_amount,coupon_discount_amount,order_net_sales,shipping_fee,tax_amount,order_total,order_cogs,order_gross_profit
O504084,2024-09-01,2024-09-05,2024-09-10,C101599,South,Georgia,Atlanta,Mobile App,Credit Card,Standard,,Delivered,True,1,62.91,0.0,0.0,62.91,5.99,5.2,74.1,36.69,26.22
O504085,2024-11-15,2024-11-17,2024-11-21,C101599,South,Georgia,Atlanta,Website,Apple Pay,Standard,WELCOME10,Delivered,False,2,511.17,38.35,23.64,449.18,0.0,31.09,480.27,305.91,143.27
O504086,2024-12-05,2024-12-08,2024-12-11,C101599,South,Georgia,Atlanta,Website,Credit Card,Express,,Delivered,False,3,36.28,0.0,0.0,36.28,11.99,2.41,50.68,24.03,12.25
O504087,2025-03-22,2025-03-25,2025-03-28,C101601,Northeast,New Jersey,Jersey City,Mobile App,Credit Card,Standard,,Delivered,True,1,276.69,0.0,0.0,276.69,0.0,18.21,294.9,176.66,100.03
O504088,2024-01-15,2024-01-19,2024-01-22,C101602,South,Florida,Jacksonville,Website,PayPal,Standard,,Delivered,True,1,168.95,0.0,0.0,168.95,0.0,12.72,181.67,100.61,68.34
O504089,2024-09-13,2024-09-15,2024-09-19,C101602,South,Florida,Jacksonville,Website,PayPal,Standard,FREESHIP,Delivered,False,2,41.87,0.0,0.0,41.87,0.0,3.44,45.31,22.11,19.76
O504090,2024-09-29,2024-10-01,2024-10-07,C101602,South,Florida,Jacksonville,Website,Credit Card,Standard,,Delivered,False,3,250.8,1.47,0.0,249.33,0.0,19.43,268.76,144.33,105.0
O504091,2025-01-19,2025-01-22,2025-01-25,C101602,South,Florida,Jacksonville,Marketplace,Google Pay,Standard,WELCOME10,Delivered,False,4,112.01,5.6,0.0,106.41,0.0,6.59,113.0,81.75,24.66
O504092,2025-04-09,2025-04-11,2025-04-13,C101602,South,Florida,Jacksonville,Marketplace,Apple Pay,Standard,SUMMER10,Delivered,False,5,165.82,9.63,0.0,156.19,0.0,12.71,168.9,72.0,84.19
O504093,2024-01-21,2024-01-23,2024-01-26,C101604,South,Florida,Miami,Website,Credit Card,Standard,WELCOME10,Delivered,True,1,160.87,11.48,0.0,149.39,0.0,9.17,158.56,93.06,56.33
O504094,2024-02-07,2024-02-10,2024-02-15,C101604,South,Florida,Miami,Marketplace,Credit Card,Standard,BF2024,Delivered,False,2,163.39,16.34,0.0,147.05,0.0,13.37,160.42,108.89,38.16
O504095,2024-06-30,2024-07-02,2024-07-07,C101604,South,Florida,Miami,Mobile App,Credit Card,Standard,VIP20,Delivered,False,3,82.66,9.92,2.18,70.56,5.99,4.21,80.76,60.96,9.6
O504096,2024-11-13,2024-11-15,2024-11-18,C101604,South,Florida,Miami,Website,Credit Card,Standard,SPRING15,Delivered,False,4,201.84,16.15,0.0,185.69,0.0,15.16,200.85,122.22,63.47
O504097,2025-01-15,2025-01-16,2025-01-18,C101604,South,Florida,Miami,Mobile App,Credit Card,Standard,FREESHIP,Delivered,False,5,226.76,0.0,0.0,226.76,0.0,20.89,247.65,134.9,91.86
O504098,2025-05-02,2025-05-04,2025-05-07,C101604,South,Florida,Miami,Mobile App,PayPal,Standard,FREESHIP,Delivered,False,6,252.26,0.0,0.0,252.26,0.0,18.6,270.86,137.44,114.82
O504099,2025-05-12,2025-05-14,2025-05-17,C101604,South,Florida,Miami,Website,Credit Card,Standard,,Delivered,False,7,171.5,0.0,0.0,171.5,0.0,12.89,184.39,104.08,67.42
O504100,2024-07-07,2024-07-11,2024-07-16,C101605,South,Florida,Jacksonville,Website,Credit Card,Standard,VIP20,Delivered,True,1,196.42,23.57,8.64,164.21,0.0,9.72,173.93,102.46,61.75
O504101,2024-12-13,2024-12-16,2024-12-21,C101605,South,Florida,Jacksonville,Mobile App,Credit Card,Standard,,Delivered,False,2,172.55,0.0,0.0,172.55,0.0,14.5,187.05,90.14,82.41
O504102,2024-12-19,2024-12-23,2024-12-25,C101605,South,Florida,Jacksonville,Website,Credit Card,Standard,,Delivered,False,3,21.19,0.0,0.0,21.19,5.99,1.8,28.98,14.37,6.82
O504103,2024-12-21,2024-12-23,2024-12-28,C101605,South,Florida,Jacksonville,Website,Credit Card,Standard,NEWYEAR10,Delivered,False,4,190.15,19.02,5.13,166.0,0.0,9.71,175.71,101.83,64.17
O504104,2025-06-03,2025-06-04,2025-06-09,C101606,South,Florida,Tampa,Marketplace,PayPal,Standard,,Delivered,True,1,136.54,0.0,0.0,136.54,0.0,11.63,148.17,69.53,67.01
O504105,2024-02-18,2024-02-19,2024-02-23,C101607,South,North Carolina,Raleigh,Marketplace,Google Pay,Standard,SPRING15,Delivered,True,1,144.29,11.55,6.64,126.1,0.0,11.27,137.37,86.4,39.7
O504106,2024-06-05,2024-06-08,2024-06-10,C101607,South,North Carolina,Raleigh,Marketplace,Credit Card,Same Day,WELCOME10,Delivered,False,2,43.02,3.44,1.98,37.6,18.99,2.72,59.31,30.54,7.06
O504107,2024-11-01,2024-11-04,2024-11-09,C101607,South,North Carolina,Raleigh,Mobile App,Credit Card,Standard,SPRING15,Delivered,False,3,206.18,11.61,5.84,188.73,0.0,12.21,200.94,155.88,32.85
O504108,2025-03-16,2025-03-18,2025-03-21,C101607,South,North Carolina,Raleigh,Website,Credit Card,Express,SUMMER10,Delivered,False,4,129.55,10.36,3.58,115.61,6.0,7.55,129.16,78.72,36.89
O504109,2024-10-24,2024-10-27,2024-10-29,C101608,South,Texas,Houston,Website,Credit Card,Standard,,Delivered,True,1,46.98,0.0,0.0,46.98,5.99,3.02,55.99,24.56,22.42
O504110,2025-06-04,2025-06-06,2025-06-09,C101609,West,California,San Francisco,Website,Buy Now Pay Later,Standard,FREESHIP,Delivered,True,1,177.86,0.0,0.0,177.86,0.0,11.88,189.74,95.35,82.51
O504111,2025-06-11,2025-06-13,2025-06-16,C101609,West,California,San Francisco,Mobile App,Credit Card,Same Day,SPRING15,Delivered,False,2,82.42,6.59,2.27,73.56,18.99,6.92,99.47,59.28,14.28
O504112,2024-01-30,2024-02-02,2024-02-08,C101611,South,Georgia,Savannah,Website,Credit Card,Standard,NEWYEAR10,Delivered,True,1,21.64,1.73,1.0,18.91,5.99,1.05,25.95,14.37,4.54
O504113,2024-06-24,2024-06-28,2024-07-04,C101611,South,Georgia,Savannah,Mobile App,PayPal,Standard,SUMMER10,Delivered,False,2,33.27,2.66,0.92,29.69,5.99,2.06,37.74,21.95,7.74
O504114,2024-12-04,2024-12-06,2024-12-11,C101611,South,Georgia,Savannah,Website,Credit Card,Express,,Delivered,False,3,56.41,2.82,0.0,53.59,11.99,3.24,68.82,25.09,28.5
O504115,2025-03-21,2025-03-23,2025-03-29,C101611,South,Georgia,Savannah,Website,Apple Pay,Standard,VIP20,Delivered,False,4,411.28,49.35,10.86,351.07,0.0,20.95,372.02,219.04,132.03
O504116,2024-03-21,2024-03-23,2024-03-26,C101612,West,California,San Francisco,Marketplace,Buy Now Pay Later,Express,BF2024,Delivered,True,1,238.3,23.83,0.0,214.47,6.0,13.81,234.28,143.34,71.13
O504117,2024-07-12,2024-07-14,2024-07-17,C101613,West,California,San Francisco,Website,Credit Card,Standard,SPRING15,Delivered,True,1,32.62,2.61,0.9,29.11,5.99,1.72,36.82,19.28,9.83
O504118,2024-09-07,2024-09-11,2024-09-15,C101613,West,California,San Francisco,Website,Credit Card,Standard,SUMMER10,Delivered,False,2,545.29,47.94,14.92,482.43,0.0,32.97,515.4,301.8,180.63
O504119,2024-01-09,2024-01-10,2024-01-14,C101614,West,Washington,Seattle,Website,PayPal,Standard,,Delivered,True,1,280.22,0.0,0.0,280.22,0.0,16.41,296.63,163.41,116.81
O504120,2024-01-22,2024-01-23,2024-01-28,C101614,West,Washington,Seattle,Website,Credit Card,Standard,BF2024,Delivered,False,2,619.69,61.97,16.73,540.99,0.0,31.12,572.11,377.69,163.3
O504121,2024-05-15,2024-05-17,2024-05-19,C101614,West,Washington,Seattle,Website,Apple Pay,Standard,,Delivered,False,3,145.87,0.0,0.0,145.87,0.0,10.54,156.41,92.22,53.65
O504122,2024-05-28,2024-05-30,2024-06-03,C101614,West,Washington,Seattle,Website,Credit Card,Express,NEWYEAR10,Delivered,False,4,153.85,12.31,7.08,134.46,6.0,9.01,149.47,98.34,36.12
O504123,2025-02-12,2025-02-15,2025-02-19,C101614,West,Washington,Seattle,Mobile App,Credit Card,Standard,FREESHIP,Delivered,False,5,155.1,0.0,0.0,155.1,0.0,9.0,164.1,78.29,76.81
O504124,2025-02-24,2025-02-26,2025-03-03,C101614,West,Washington,Seattle,Mobile App,Apple Pay,Standard,SPRING15,Delivered,False,6,93.57,9.36,2.53,81.68,5.99,5.77,93.44,60.95,20.73
O504125,2024-05-04,2024-05-06,2024-05-08,C101615,Midwest,Illinois,Springfield,Website,Credit Card,Standard,WELCOME10,Delivered,True,1,80.47,6.44,3.7,70.33,5.99,3.98,80.3,46.79,23.54
O504126,2024-09-26,2024-09-28,2024-09-30,C101615,Midwest,Illinois,Springfield,Website,Credit Card,Express,SPRING15,Delivered,False,2,267.34,18.3,7.47,241.57,6.0,13.61,261.18,167.34,74.23
O504127,2025-01-20,2025-01-22,2025-01-26,C101615,Midwest,Illinois,Springfield,Website,Google Pay,Standard,,Delivered,False,3,91.36,0.0,0.0,91.36,5.99,6.21,103.56,46.89,44.47
O504128,2024-04-27,2024-04-28,2024-05-02,C101616,Northeast,New York,New York,Website,Credit Card,Standard,BF2024,Delivered,True,1,91.07,9.11,2.46,79.5,5.99,4.84,90.33,72.43,7.07
O504129,2025-03-07,2025-03-10,2025-03-14,C101616,Northeast,New York,New York,Mobile App,Credit Card,Express,WELCOME10,Delivered,False,2,284.38,14.93,0.0,269.45,6.0,19.12,294.57,165.02,104.43
O504130,2025-05-12,2025-05-16,2025-05-18,C101616,Northeast,New York,New York,Mobile App,PayPal,Standard,NEWYEAR10,Delivered,False,3,134.37,6.72,0.0,127.65,0.0,8.39,136.04,84.41,43.24
O504131,2024-01-09,2024-01-11,2024-01-15,C101618,Midwest,Illinois,Chicago,Website,Credit Card,Standard,,Delivered,True,1,113.07,0.0,0.0,113.07,0.0,8.95,122.02,66.45,46.62
O504132,2024-03-19,2024-03-21,2024-03-24,C101618,Midwest,Illinois,Chicago,Website,Apple Pay,Standard,VIP20,Delivered,False,2,169.48,20.34,7.46,141.68,0.0,8.5,150.18,92.72,48.96
O504133,2024-04-10,2024-04-14,2024-04-17,C101618,Midwest,Illinois,Chicago,Website,Credit Card,Express,BF2024,Delivered,False,3,268.02,26.8,0.0,241.22,6.0,22.72,269.94,139.08,102.14
O504134,2024-03-18,2024-03-19,2024-03-22,C101619,South,Florida,Jacksonville,Mobile App,Google Pay,Standard,,Delivered,True,1,235.36,1.6,0.0,233.76,0.0,21.45,255.21,137.94,95.82
O504135,2024-06-18,2024-06-20,2024-06-25,C101619,South,Florida,Jacksonville,Website,Credit Card,Standard,FREESHIP,Delivered,False,2,99.67,4.98,0.0,94.69,0.0,7.05,101.74,51.23,43.46
O504136,2024-07-29,2024-07-30,2024-08-03,C101619,South,Florida,Jacksonville,Website,Credit Card,Standard,VIP20,Delivered,False,3,78.0,9.36,3.43,65.21,5.99,4.36,75.56,36.66,28.55
O504137,2025-01-26,2025-01-28,2025-02-03,C101621,West,California,Los Angeles,Website,Buy Now Pay Later,Standard,SUMMER10,Delivered,True,1,117.88,11.79,3.18,102.91,0.0,6.85,109.76,63.38,39.53
O504138,2024-02-02,2024-02-03,2024-02-07,C101622,South,Florida,Orlando,Mobile App,PayPal,Same Day,,Delivered,True,1,299.12,0.0,0.0,299.12,13.0,27.45,339.57,154.58,144.54
O504139,2025-04-02,2025-04-05,2025-04-09,C101622,South,Florida,Orlando,Marketplace,Google Pay,Standard,SUMMER10,Delivered,False,2,89.28,8.93,2.41,77.94,5.99,6.5,90.43,59.73,18.21
O504140,2025-03-12,2025-03-15,2025-03-18,C101623,Northeast,New York,New York,Website,Credit Card,Standard,SUMMER10,Delivered,True,1,117.31,5.87,3.34,108.1,0.0,9.81,117.91,74.53,33.57
O504141,2025-06-21,2025-06-24,2025-06-28,C101623,Northeast,New York,New York,Marketplace,Credit Card,Express,,Delivered,False,2,139.24,0.0,0.0,139.24,6.0,11.1,156.34,78.86,60.38
O504142,2025-01-31,2025-02-02,2025-02-05,C101624,South,Florida,Miami,Marketplace,Credit Card,Express,BF2024,Delivered,True,1,36.15,3.62,0.98,31.55,11.99,2.88,46.42,21.18,10.37
O504143,2025-04-06,2025-04-07,2025-04-10,C101624,South,Florida,Miami,Mobile App,Credit Card,Standard,SUMMER10,Delivered,False,2,275.14,22.01,12.66,240.47,0.0,17.9,258.37,139.06,101.41
O504144,2024-12-01,,,C101625,South,Texas,Houston,Website,PayPal,Standard,,Cancelled,True,1,289.49,0.0,0.0,0.0,0.0,0.0,0.0,137.26,0.0
O504145,2025-03-13,2025-03-16,2025-03-18,C101626,South,Texas,Dallas,Website,Credit Card,Express,,Delivered,True,1,114.18,0.0,0.0,114.18,6.0,6.51,126.69,80.24,33.94
O504146,2025-06-13,2025-06-15,2025-06-18,C101626,South,Texas,Dallas,Mobile App,PayPal,Standard,NEWYEAR10,Delivered,False,2,14.9,1.49,0.67,12.74,5.99,0.78,19.51,10.85,1.89
O504147,2025-06-17,2025-06-18,2025-06-22,C101629,West,California,San Francisco,Marketplace,Credit Card,Express,,Delivered,True,1,97.59,0.0,0.0,97.59,11.99,9.05,118.63,42.77,54.82
O504148,2024-05-12,2024-05-13,2024-05-17,C101630,West,California,Los Angeles,Marketplace,Apple Pay,Standard,SPRING15,Delivered,True,1,339.92,23.21,0.0,316.71,0.0,22.97,339.68,204.99,111.72
O504149,2024-10-22,2024-10-24,2024-10-26,C101630,West,California,Los Angeles,Mobile App,Credit Card,Standard,FREESHIP,Delivered,False,2,288.76,0.0,0.0,288.76,0.0,26.02,314.78,161.55,127.21
O504150,2025-03-04,2025-03-05,2025-03-09,C101630,West,California,Los Angeles,Website,Buy Now Pay Later,Same Day,VIP20,Delivered,False,3,407.91,48.95,10.77,348.19,13.0,31.55,392.74,258.89,89.3
O504151,2025-05-14,2025-05-16,2025-05-19,C101630,West,California,Los Angeles,Website,PayPal,Standard,BF2024,Delivered,False,4,37.56,3.76,1.69,32.11,5.99,1.97,40.07,18.33,13.78
O504152,2025-06-05,2025-06-06,2025-06-09,C101630,West,California,Los Angeles,Website,PayPal,Standard,,Delivered,False,5,362.28,0.0,0.0,362.28,0.0,23.98,386.26,237.95,124.33
O504153,2024-04-30,2024-05-01,2024-05-03,C101631,West,Washington,Bellevue,Website,Credit Card,Standard,VIP20,Delivered,True,1,167.48,20.1,4.42,142.96,0.0,12.82,155.78,66.1,76.86
O504154,2024-09-01,2024-09-03,2024-09-06,C101631,West,Washington,Bellevue,Mobile App,Credit Card,Standard,,Delivered,False,2,243.69,0.0,0.0,243.69,0.0,16.12,259.81,147.46,96.23
O504155,2025-04-10,2025-04-13,2025-04-18,C101631,West,Washington,Bellevue,Mobile App,PayPal,Express,FREESHIP,Delivered,False,3,407.72,0.0,0.0,407.72,6.0,23.19,436.91,227.52,180.2
O504156,2025-05-27,2025-05-28,2025-06-02,C101631,West,Washington,Bellevue,Website,Apple Pay,Standard,,Delivered,False,4,94.94,0.0,0.0,94.94,5.99,8.98,109.91,53.71,41.23
O504157,2024-07-03,2024-07-06,2024-07-11,C101633,West,California,San Francisco,Website,Credit Card,Standard,SPRING15,Delivered,True,1,408.32,34.04,11.23,363.05,0.0,34.21,397.26,207.33,155.72
O504158,2024-01-15,2024-01-16,2024-01-19,C101634,Midwest,Illinois,Springfield,Marketplace,Credit Card,Standard,,Delivered,True,1,219.74,0.0,0.0,219.74,0.0,14.59,234.33,118.12,101.62
O504159,2025-01-15,2025-01-17,2025-01-19,C101634,Midwest,Illinois,Springfield,Website,Credit Card,Standard,BF2024,Delivered,False,2,27.49,2.75,1.24,23.5,5.99,1.59,31.08,14.15,9.35
O504160,2024-12-19,2024-12-20,2024-12-22,C101635,Northeast,New York,Buffalo,Mobile App,Buy Now Pay Later,Standard,NEWYEAR10,Delivered,True,1,657.44,62.45,29.75,565.24,0.0,41.45,606.69,443.06,122.18
O504161,2025-02-08,2025-02-11,2025-02-14,C101635,Northeast,New York,Buffalo,Website,PayPal,Express,FREESHIP,Delivered,False,2,259.56,0.0,0.0,259.56,6.0,21.13,286.69,162.37,97.19
O504162,2025-02-25,2025-02-27,2025-03-04,C101635,Northeast,New York,Buffalo,Mobile App,PayPal,Standard,,Delivered,False,3,338.43,0.0,0.0,338.43,0.0,25.78,364.21,223.59,114.84
O504163,2025-05-30,2025-05-31,2025-06-04,C101635,Northeast,New York,Buffalo,Marketplace,PayPal,Express,BF2024,Delivered,False,4,191.14,19.11,5.16,166.87,6.0,13.53,186.4,102.46,64.41
O504164,2025-06-23,2025-06-27,2025-07-02,C101635,Northeast,New York,Buffalo,Mobile App,Credit Card,Standard,WELCOME10,Delivered,False,5,460.39,35.52,12.75,412.12,0.0,29.21,441.33,326.24,85.88
O504165,2024-12-24,,,C101636,Northeast,Massachusetts,Boston,Mobile App,Credit Card,Standard,WELCOME10,Cancelled,True,1,173.42,13.87,0.0,0.0,0.0,0.0,0.0,115.26,0.0
O504166,2025-03-22,2025-03-25,2025-03-27,C101636,Northeast,Massachusetts,Boston,Marketplace,PayPal,Standard,,Delivered,False,2,61.76,0.0,0.0,61.76,5.99,4.55,72.3,38.98,22.78
O504167,2025-05-28,2025-05-30,2025-06-02,C101636,Northeast,Massachusetts,Boston,Website,Credit Card,Standard,NEWYEAR10,Delivered,False,3,304.47,27.72,0.0,276.75,0.0,15.55,292.3,173.46,103.29
O504168,2024-09-09,2024-09-11,2024-09-14,C101637,Northeast,New York,Buffalo,Website,Buy Now Pay Later,Standard,,Delivered,True,1,222.33,0.0,0.0,222.33,0.0,17.69,240.02,111.71,110.62
O504169,2024-05-22,2024-05-23,2024-05-26,C101638,South,Florida,Miami,Website,PayPal,Express,BF2024,Delivered,True,1,118.4,11.84,3.2,103.36,6.0,5.9,115.26,80.24,23.12
O504170,2024-06-17,2024-06-20,2024-06-22,C101638,South,Florida,Miami,Website,Credit Card,Standard,VIP20,Delivered,False,2,62.11,7.45,0.0,54.66,5.99,4.24,64.89,30.02,24.64
O504171,2024-06-22,2024-06-25,2024-06-28,C101638,South,Florida,Miami,Website,Buy Now Pay Later,Standard,,Delivered,False,3,287.8,0.0,0.0,287.8,0.0,19.14,306.94,150.89,136.91
O504172,2025-04-12,2025-04-14,2025-04-17,C101638,South,Florida,Miami,Marketplace,PayPal,Standard,FREESHIP,Delivered,False,4,32.89,0.0,0.0,32.89,0.0,2.54,35.43,21.95,10.94
O504173,2024-12-27,2024-12-29,2025-01-01,C101639,South,Texas,Houston,Website,Credit Card,Express,,Delivered,True,1,278.12,0.0,0.0,278.12,6.0,26.31,310.43,153.6,124.52
O504174,2025-02-04,2025-02-05,2025-02-08,C101644,Midwest,Ohio,Columbus,Mobile App,Credit Card,Express,FREESHIP,Delivered,True,1,165.57,0.0,0.0,165.57,6.0,14.67,186.24,89.59,75.98
O504175,2025-04-24,2025-04-26,2025-04-30,C101646,West,California,San Francisco,Website,PayPal,Standard,VIP20,Delivered,True,1,59.57,7.15,2.62,49.8,5.99,3.76,59.55,38.98,10.82
O504176,2024-03-03,2024-03-05,2024-03-08,C101647,West,California,Sacramento,Mobile App,Credit Card,Express,FREESHIP,Delivered,True,1,407.58,12.92,0.0,394.66,6.0,34.69,435.35,269.38,125.28
O504177,2025-06-30,2025-07-03,2025-07-07,C101647,West,California,Sacramento,Website,Apple Pay,Standard,,Delivered,False,2,145.72,0.0,0.0,145.72,0.0,11.52,157.24,76.77,68.95
O504178,2024-04-07,2024-04-09,2024-04-12,C101648,South,Georgia,Atlanta,Website,Apple Pay,Standard,BF2024,Delivered,True,1,117.68,11.77,5.3,100.61,0.0,8.02,108.63,82.43,18.18
O504179,2024-07-28,2024-07-30,2024-08-03,C101648,South,Georgia,Atlanta,Website,Credit Card,Express,,Delivered,False,2,22.94,1.15,0.0,21.79,11.99,1.25,35.03,14.37,7.42
O504180,2025-03-21,2025-03-24,2025-03-27,C101648,South,Georgia,Atlanta,Mobile App,Apple Pay,Express,,Delivered,False,3,183.05,0.0,0.0,183.05,6.0,16.22,205.27,112.32,70.73
O504181,2024-07-23,2024-07-25,2024-07-28,C101649,South,Florida,Jacksonville,Website,Buy Now Pay Later,Express,,Delivered,True,1,431.9,0.0,0.0,431.9,6.0,25.01,462.91,285.14,146.76
O504182,2024-08-02,2024-08-03,2024-08-08,C101649,South,Florida,Jacksonville,Website,Credit Card,Same Day,BF2024,Delivered,False,2,121.15,12.12,3.27,105.76,13.0,7.29,126.05,68.88,36.88
O504183,2024-11-29,2024-11-30,2024-12-04,C101649,South,Florida,Jacksonville,Website,Google Pay,Standard,NEWYEAR10,Delivered,False,3,75.6,3.78,3.59,68.23,5.99,4.83,79.05,39.51,28.72
O504184,2024-07-03,2024-07-05,2024-07-07,C101650,Midwest,Illinois,Chicago,Website,PayPal,Standard,SPRING15,Delivered,True,1,152.16,12.58,4.19,135.39,0.0,12.44,147.83,78.46,56.93
O504185,2025-02-02,2025-02-05,2025-02-10,C101650,Midwest,Illinois,Chicago,Mobile App,Apple Pay,Standard,WELCOME10,Delivered,False,2,94.41,7.55,0.0,86.86,5.99,7.82,100.67,61.57,25.29
O504186,2024-09-02,2024-09-06,2024-09-11,C101651,Northeast,New Jersey,Jersey City,Website,Google Pay,Standard,,Delivered,True,1,108.96,4.27,0.0,104.69,0.0,8.45,113.14,56.32,48.37
O504187,2024-11-25,2024-11-26,2024-12-01,C101651,Northeast,New Jersey,Jersey City,Website,Credit Card,Standard,WELCOME10,Delivered,False,2,207.32,18.03,5.68,183.61,0.0,15.66,199.27,126.92,56.69
O504188,2024-12-20,2024-12-22,2024-12-24,C101651,Northeast,New Jersey,Jersey City,Marketplace,PayPal,Same Day,,Delivered,False,3,597.88,4.81,0.0,593.07,13.0,45.97,652.04,375.46,217.61
O504189,2024-12-22,2024-12-24,2024-12-27,C101651,Northeast,New Jersey,Jersey City,Marketplace,Buy Now Pay Later,Standard,,Delivered,False,4,343.32,0.0,0.0,343.32,0.0,19.25,362.57,218.26,125.06
O504190,2025-02-18,2025-02-20,2025-02-26,C101651,Northeast,New Jersey,Jersey City,Website,Credit Card,Standard,NEWYEAR10,Delivered,False,5,218.19,10.9,6.22,201.07,0.0,15.63,216.7,133.84,67.23
O504191,2025-05-13,2025-05-15,2025-05-18,C101651,Northeast,New Jersey,Jersey City,Mobile App,PayPal,Standard,,Delivered,False,6,23.55,0.0,0.0,23.55,5.99,2.06,31.6,12.82,10.73
O504192,2024-01-23,2024-01-25,2024-01-29,C101652,West,California,San Francisco,Website,Credit Card,Express,,Delivered,True,1,97.35,9.74,0.0,87.61,11.99,5.05,104.65,61.57,26.04
O504193,2024-07-21,2024-07-23,2024-07-26,C101652,West,California,San Francisco,Website,PayPal,Standard,BF2024,Delivered,False,2,545.57,54.56,14.73,476.28,0.0,33.55,509.83,272.81,203.47
O504194,2025-04-16,2025-04-18,2025-04-20,C101652,West,California,San Francisco,Website,Credit Card,Express,,Delivered,False,3,306.27,0.0,0.0,306.27,6.0,23.9,336.17,172.79,133.48
O504195,2025-06-01,2025-06-03,2025-06-05,C101652,West,California,San Francisco,Mobile App,Credit Card,Standard,FREESHIP,Delivered,False,4,411.3,7.66,0.0,403.64,0.0,27.59,431.23,244.22,159.42
O504196,2024-12-05,2024-12-07,2024-12-11,C101653,West,California,San Francisco,Mobile App,Credit Card,Standard,NEWYEAR10,Delivered,True,1,19.71,1.97,0.53,17.21,5.99,1.52,24.72,12.23,4.98
O504197,2024-06-07,2024-06-09,2024-06-13,C101654,West,California,San Diego,Mobile App,Credit Card,Standard,,Delivered,True,1,44.15,0.0,0.0,44.15,5.99,3.17,53.31,27.67,16.48
O504198,2024-10-08,2024-10-09,2024-10-12,C101654,West,California,San Diego,Website,PayPal,Standard,,Delivered,False,2,53.12,0.0,0.0,53.12,5.99,3.7,62.81,28.3,24.82
O504199,2024-12-02,2024-12-04,2024-12-08,C101654,West,California,San Diego,Marketplace,Buy Now Pay Later,Standard,,Delivered,False,3,22.12,0.0,0.0,22.12,5.99,1.77,29.88,13.3,8.82
O504200,2024-12-05,2024-12-07,2024-12-12,C101654,West,California,San Diego,Mobile App,PayPal,Standard,FREESHIP,Delivered,False,4,17.38,0.87,0.0,16.51,0.0,1.1,17.61,6.75,9.76
O504201,2025-03-31,2025-04-02,2025-04-06,C101654,West,California,San Diego,Website,Credit Card,Express,,Delivered,False,5,178.72,0.0,0.0,178.72,6.0,14.0,198.72,92.72,86.0
O504202,2025-05-01,,,C101654,West,California,San Diego,Mobile App,Buy Now Pay Later,Standard,WELCOME10,Cancelled,False,6,33.94,2.72,1.56,0.0,0.0,0.0,0.0,21.8,0.0
O504203,2025-06-10,2025-06-13,2025-06-15,C101654,West,California,San Diego,Mobile App,Apple Pay,Standard,,Delivered,False,7,234.2,0.0,0.0,234.2,0.0,16.04,250.24,167.96,66.24
O504204,2024-12-11,2024-12-14,2024-12-20,C101655,West,Colorado,Denver,Mobile App,PayPal,Standard,FREESHIP,Delivered,True,1,121.07,0.0,0.0,121.07,0.0,7.74,128.81,70.36,50.71
O504205,2025-04-28,2025-04-30,2025-05-03,C101655,West,Colorado,Denver,Mobile App,Credit Card,Express,BF2024,Delivered,False,2,252.41,25.24,6.82,220.35,6.0,13.29,239.64,155.05,65.3
